tag,ROC-AUC,PR-AUC
guitar,0.9058791486712579,0.7785716948166946
classical,0.9297515755080331,0.6369282311481673
slow,0.8138110818910159,0.4065273886215694
techno,0.9426179880725335,0.7329195122846013
strings,0.8768225264789461,0.47367609657778703
drums,0.8893771125060358,0.41432434815584956
electronic,0.8706069134733349,0.3762826381420535
rock,0.9723469616324092,0.8232541865739932
fast,0.9057417020607206,0.5456768387455592
piano,0.8935691242333644,0.4832023002901985
ambient,0.8908356521926702,0.31120306121004004
beat,0.9019370890350098,0.41262313602638284
violin,0.9645849017315116,0.6912289821596518
vocal,0.8544269340974211,0.18179619901944505
synth,0.846206691480308,0.2318471820469048
female,0.9654947406885392,0.43835203838496345
indian,0.9237890547263682,0.6443775369199294
opera,0.9914704225352113,0.6583596482805362
male,0.9213410262537982,0.32565857115190405
singing,0.9019646109810044,0.18135689651870324
vocals,0.8896621896621897,0.21048455142221373
no vocals,0.652239778004304,0.10243812249826245
harpsichord,0.9092338400962485,0.18370854883573456
loud,0.9293409523809524,0.39441955308311394
quiet,0.90918501788067,0.307353131693883
flute,0.9103551091233474,0.3240321337012027
woman,0.9590421081985498,0.23342372009375428
male vocal,0.9303932052558477,0.32874970243850765
no vocal,0.637671253231894,0.06545939112577306
pop,0.8596918335901387,0.156154677251576
soft,0.8266110498253355,0.16024877481255612
sitar,0.9535700684713252,0.7231913900803978
solo,0.8417540591324457,0.14542422902613938
man,0.908181851975763,0.23148740891390257
classic,0.9112044817927172,0.14877464947104047
choir,0.9595592286501378,0.6611913835228442
voice,0.8456225352112676,0.11053943669254632
new age,0.8250488008923592,0.05470713060021161
dance,0.952088631914076,0.3726997978146447
male voice,0.91824913849989,0.1561698942649784
female vocal,0.9499487260392838,0.11599475312323573
beats,0.8859550561797753,0.12484780782383656
harp,0.9136321692220329,0.17788284214432495
cello,0.9941883162975582,0.8284182398622595
no voice,0.5574739644507086,0.025972879563594092
weird,0.7780257353900765,0.060914114210873685
country,0.9176996689009126,0.42012141352424753
metal,0.9730430599995817,0.438091510779114
female voice,0.94126589275843,0.11802387207327128
choral,0.995609220636663,0.30952380952380953
