tag,ROC-AUC,PR-AUC
guitar,0.852434655341157,0.7218081254029247
classical,0.91489407172064,0.6068772092939982
slow,0.7836039589831407,0.3383237326650629
techno,0.9114572296390477,0.6215671730356191
strings,0.846442779643503,0.43547830707106994
drums,0.8181265089328826,0.3627927073636112
electronic,0.7987659666594502,0.25694268533745035
rock,0.8926384785228957,0.6602092440132165
fast,0.8496806669812804,0.44232943647497136
piano,0.8712052278931259,0.4884967096619826
ambient,0.804552514074937,0.2796068144324427
beat,0.8339648125111073,0.34865758507223815
violin,0.9537249123031828,0.6208884142331593
vocal,0.7761174785100288,0.11764246822674204
synth,0.7901811805961426,0.17596868952112907
female,0.8290136507190771,0.10792816392685685
indian,0.8885253731343283,0.4107444931725578
opera,0.9595154929577464,0.43079021771171144
male,0.8722076178120697,0.260100311424286
singing,0.840461321140478,0.1682798779802225
vocals,0.782922262922263,0.10014050183580508
no vocals,0.5880974629063314,0.05509840696788537
harpsichord,0.8340943891501695,0.10691206775879857
loud,0.8235504761904762,0.22714217208736232
quiet,0.8783382479034653,0.19565946916511331
flute,0.8421805117677249,0.13820531438764888
woman,0.8409265197992192,0.07059905161932194
male vocal,0.8755730914365083,0.2199233261660219
no vocal,0.6368242741240453,0.06703141230333781
pop,0.7979969183359014,0.10964941613901816
soft,0.7727868174296746,0.11399131875304984
sitar,0.9217631560539998,0.4757941722929103
solo,0.8344468177365217,0.1898119857020763
man,0.8683320322664585,0.19072917316528248
classic,0.8888235294117648,0.1391479374393841
choir,0.9230853994490358,0.26659267010596366
voice,0.6755492957746478,0.045315475128151296
new age,0.6846416620189627,0.04675539601211838
dance,0.9373684884635793,0.30106337569133285
male voice,0.862269961140846,0.141443831501495
female vocal,0.820856669559044,0.030600867070694884
beats,0.8181523096129837,0.13966275565381728
harp,0.8985750283929586,0.17339050222075916
cello,0.9765935547984099,0.6526541426889794
no voice,0.507269073160546,0.04665849681312663
weird,0.6681544123404588,0.06160087517313808
country,0.8542861180650891,0.1438790640422037
metal,0.9114227157705418,0.3099407200052161
female voice,0.7647871752349364,0.03346081087001011
choral,0.9734723746798389,0.09976138603589584
