tag,ROC-AUC,PR-AUC
action,0.7264963485940268,0.07420192993709429
adventure,0.5630697623178826,0.03610315190344182
advertising,0.7228565844942628,0.08883727562662402
background,0.5709383289124668,0.0097937958861802
ballad,0.7784132773356911,0.10413146379675867
calm,0.7372046220410201,0.13136016403887338
children,0.6540156111317728,0.06876419127518332
christmas,0.5874427270618258,0.0294709697436859
commercial,0.6878961874138724,0.051448069880102094
cool,0.6011770950418385,0.011171923440052323
corporate,0.7203803897752995,0.14704193423739845
dark,0.7530406679104522,0.1564520109196336
deep,0.7981147385053791,0.2522025753046948
documentary,0.6142995732757002,0.04308557204207063
drama,0.724865301724138,0.051842944325548174
dramatic,0.6463172848757338,0.01605743826412754
dream,0.6219333078013612,0.07847703060122746
emotional,0.6671480203111724,0.15613039742807766
energetic,0.7610672252840085,0.16161465660966087
epic,0.8897989440651024,0.39701658882714397
fast,0.9037137385919165,0.0801761676871178
film,0.7152158637879898,0.14975541795482672
fun,0.7538627672872242,0.10879647990485984
funny,0.7074450337678475,0.011851218657825775
game,0.5800806714471969,0.012771829168345385
groovy,0.8242953253682868,0.09379135226676481
happy,0.7162812705727453,0.2322518032677875
heavy,0.9592448764642981,0.35190204695863014
holiday,0.4199590428154272,0.008982841812067894
hopeful,0.718976810054877,0.02232384437784
inspiring,0.5755040354930843,0.05435461561423764
love,0.5882298838492668,0.09537252612629163
meditative,0.7179226920459023,0.10336828737541237
melancholic,0.6379005665106992,0.05515852564323151
melodic,0.5851428173507888,0.149056189987109
motivational,0.7397942938914229,0.07580298407011041
movie,0.6405481975833438,0.06281770154597013
nature,0.7563738910273564,0.044035471361922915
party,0.8098408002254156,0.11226578006627691
positive,0.6354793673087212,0.02504295263345607
powerful,0.6459047511119925,0.024254240840679533
relaxing,0.7333306453588548,0.1820474207639466
retro,0.5189525359757718,0.012357591782480932
romantic,0.6935626345718545,0.08481718477825119
sad,0.681061261713988,0.08337538959742123
sexy,0.6811600445066581,0.02010440952681714
slow,0.6743785764254115,0.025111921410149285
soft,0.7035088204273271,0.06374749570518795
soundscape,0.6165176727444386,0.019121651275970562
space,0.6696469210319566,0.048595894133409256
sport,0.8218230885396275,0.034590001595288904
summer,0.7933645443750537,0.14814504852740767
trailer,0.9307873507461278,0.21710636538849526
travel,0.5986829583951886,0.01756822218310186
upbeat,0.5917543968293287,0.04678804874825429
uplifting,0.6154948277250435,0.049773885141995544
