tag,ROC-AUC,PR-AUC
action,0.7338913555086493,0.08047176908690604
adventure,0.5277995813710099,0.031026313580281874
advertising,0.7023721116353518,0.07537484166103137
background,0.5428713527851459,0.008974705984536318
ballad,0.778086317418214,0.09323397345568382
calm,0.7210420393559928,0.11426932708503398
children,0.656892786981749,0.07289161156200662
christmas,0.598165091056722,0.030591184835700728
commercial,0.6724314806308376,0.04002626283688244
cool,0.5994598476333208,0.012836508712351652
corporate,0.7133297447505474,0.14048540685369423
dark,0.7454809728682592,0.14651923016856067
deep,0.7911032429137695,0.21231442898703998
documentary,0.615813328560032,0.04239192325469425
drama,0.7060704022988507,0.04772627227429668
dramatic,0.6366070313475709,0.014734277824861067
dream,0.6229989316885368,0.07861070322192926
emotional,0.6637834233838673,0.15530923516182427
energetic,0.7541959433702472,0.1637446863409322
epic,0.8922913457816142,0.37382330880425435
fast,0.8956669654498044,0.05917908816879253
film,0.7091759676333754,0.1427165652523913
fun,0.7520210649329517,0.10732252284576228
funny,0.7329866424289839,0.013637327130972831
game,0.5787157757496741,0.013775061042719312
groovy,0.8130981034682752,0.08581054410940268
happy,0.7143276078759949,0.2255103741223617
heavy,0.9626217065856227,0.41880353802946746
holiday,0.42606469718229745,0.008052485717786065
hopeful,0.7175753820735233,0.019837166886291013
inspiring,0.5705639661756683,0.051864488133109024
love,0.5965443842960004,0.09789308753762074
meditative,0.7071942900131525,0.09177081692364734
melancholic,0.6464067698150603,0.05770560161235918
melodic,0.5937373388873415,0.1508583056673813
motivational,0.7093819872998836,0.0651987355041323
movie,0.6659334016221391,0.07385863606013152
nature,0.7335830880385336,0.03478460034639484
party,0.8165744511898357,0.13631292174102533
positive,0.6534702715355805,0.028247243351529578
powerful,0.6732923477915971,0.02776915387002339
relaxing,0.7195770625270499,0.1660905945006759
retro,0.5138163825137321,0.012407438649542135
romantic,0.6718333057288504,0.0700073809994082
sad,0.6828964143797054,0.07943273198157798
sexy,0.6804206597035283,0.01852522717820755
slow,0.6927532876691646,0.027438191749854405
soft,0.701806614044638,0.06226788222882727
soundscape,0.6160234849825927,0.01700328063720725
space,0.6776512812484599,0.044280771887927776
sport,0.792493987359472,0.028236060807460057
summer,0.7865804365400161,0.12180919838392161
trailer,0.9325993484358307,0.19644325524116682
travel,0.5806620010114358,0.01576046866390739
upbeat,0.5866763685905375,0.04039161942277849
uplifting,0.6222550215355971,0.052156744715989786
