tag,ROC-AUC,PR-AUC
action,0.6454424145376907,0.03311623913385162
adventure,0.6233165330909691,0.03598029072135965
advertising,0.6490410117535387,0.06483345243790135
background,0.5356266578249337,0.009091129831586255
ballad,0.4308226495726496,0.014108696627075059
calm,0.604916378915838,0.03451667227548526
children,0.5562851803767936,0.0369385751458081
christmas,0.5287379654332445,0.022489873699883534
commercial,0.6679987750727301,0.04162915409732801
cool,0.6583302110653179,0.014447630883986134
corporate,0.605274296545759,0.05325223313998574
dark,0.5887858058118489,0.08266204095761451
deep,0.7331826987658059,0.08095330131473169
documentary,0.5959886589896071,0.04640130012222521
drama,0.6740915349616858,0.06372696009654182
dramatic,0.5702900586986387,0.010102825073499279
dream,0.6271539241969186,0.10784473220441534
emotional,0.5618071902200648,0.12004417443968915
energetic,0.6298635003132601,0.09978891276633395
epic,0.7655659794578654,0.17446245114445622
fast,0.5774323663624511,0.011070427285976802
film,0.6618124126300842,0.09731395053031917
fun,0.695731540447186,0.12016605222892936
funny,0.612354315036184,0.009513187173394638
game,0.5365567959582789,0.007923839198993528
groovy,0.6803155086416889,0.04266476728452518
happy,0.6589079986833443,0.18631743264697506
heavy,0.8298640423872581,0.162449302839024
holiday,0.4185710493382381,0.007517091121700834
hopeful,0.48043163981825693,0.008739668029552478
inspiring,0.5060040996758769,0.0368798424200308
love,0.44753376780364745,0.05013815882836963
meditative,0.6863157858823168,0.0802602138016121
melancholic,0.5040053600064437,0.02971326143281994
melodic,0.46540509229951127,0.08925361304003718
motivational,0.5769394508541276,0.024894489690070694
movie,0.5170502114634035,0.030109731998036574
nature,0.655033860974455,0.04633567417892589
party,0.7438010707241477,0.04916130745635287
positive,0.49670194622792935,0.020289652405079787
powerful,0.47474289599682695,0.01186027626550104
relaxing,0.6772516719881756,0.13492012544209162
retro,0.4668063112431178,0.010641386028779082
romantic,0.4435212278474024,0.027008442693309938
sad,0.5350195892310412,0.04613306030639589
sexy,0.6934639819101971,0.05677600781758963
slow,0.5810455115074713,0.017809459748626626
soft,0.596792919842134,0.04655067553095109
soundscape,0.6076444208414469,0.016239697173765055
space,0.6923177275850373,0.043052083403010206
sport,0.6518331562167906,0.019109620859368858
summer,0.7520750604824978,0.0622928757159788
trailer,0.7330266778909857,0.05168025866189175
travel,0.595159246752258,0.02096309248502312
upbeat,0.47741206341342585,0.03026960879063454
uplifting,0.5267844692305125,0.04002138925488953
