tag,ROC-AUC,PR-AUC
guitar,0.8079033141482073,0.6584746919983251
classical,0.8232450953853168,0.526836090139392
slow,0.5827790858866939,0.21651534291765004
techno,0.8668793327884237,0.6341766394777905
strings,0.6593735468871093,0.294701776456845
drums,0.5446853371962015,0.14538071997697088
electronic,0.590925492202825,0.16065690863678433
rock,0.8918718200339196,0.7302878469199416
fast,0.648750983168161,0.2744554251022248
piano,0.6699892464223676,0.2555135605348567
ambient,0.609544532884661,0.13176080631274695
beat,0.5254736093833303,0.11712562332854523
violin,0.9351323861543144,0.6459707579976223
vocal,0.5053832378223495,0.04641267123287672
synth,0.518705076542906,0.0748419421842277
female,0.737027901756584,0.2787355556199137
indian,0.6931761194029851,0.3319422457395542
opera,0.8542478873239436,0.4837872123959032
male,0.5288427617129265,0.0724167854707742
singing,0.5,0.033424657534246574
vocals,0.5,0.038356164383561646
no vocals,0.5,0.04438356164383562
harpsichord,0.5348285573662912,0.042889281338997345
loud,0.6219352380952381,0.2048537692050988
quiet,0.5364828408306669,0.08171824792829359
flute,0.6131131314612508,0.1393471643173847
woman,0.6054186419408812,0.08661529680365296
male vocal,0.5284517619872906,0.07836102205382298
no vocal,0.5,0.04219178082191781
pop,0.49915254237288137,0.030136986301369864
soft,0.5,0.02684931506849315
sitar,0.7877680368703708,0.4939443917254645
solo,0.5,0.03890410958904109
man,0.5149762090628601,0.0416964486221167
classic,0.5,0.021917808219178082
choir,0.8986225895316804,0.601691128506197
voice,0.5,0.0273972602739726
new age,0.5,0.017534246575342465
dance,0.5852514958007795,0.1109404793253158
male voice,0.5,0.025205479452054796
female vocal,0.5,0.007671232876712329
beats,0.5,0.024657534246575342
harp,0.5,0.03506849315068493
cello,0.9422469477569563,0.7685038577564857
no voice,0.5,0.023561643835616437
weird,0.5,0.023561643835616437
country,0.5619750868125656,0.13994455316373125
metal,0.6610305958132043,0.19328965512755467
female voice,0.5,0.008767123287671232
choral,0.8313208927918038,0.22277016742770167
