tag,ROC-AUC,PR-AUC
guitar,0.8061621367621133,0.6478621148548269
classical,0.7967214710757147,0.4941343927699958
slow,0.5747049110146167,0.2119065654962668
techno,0.8567051635233454,0.5984780528605878
strings,0.6496176698527512,0.2886584040690944
drums,0.5477981651376146,0.15572885210843268
electronic,0.6259898180768498,0.2121821805730348
rock,0.8851438917984874,0.7020929709579661
fast,0.6355576529809659,0.27585446473869135
piano,0.6478735095659574,0.25752266464315665
ambient,0.6212547725360772,0.14972339083995181
beat,0.5882459569930691,0.18144552663233252
violin,0.8901487241915075,0.5948121276085616
vocal,0.5,0.043835616438356165
synth,0.5271335117454653,0.0796622494311562
female,0.7269334168558974,0.2618421172395787
indian,0.7729691542288557,0.4641685216894978
opera,0.9234478873239437,0.5592968666613979
male,0.5359894393044508,0.08367059200512698
singing,0.5,0.033424657534246574
vocals,0.5,0.038356164383561646
no vocals,0.5,0.04438356164383562
harpsichord,0.5360043202449962,0.06472435683260942
loud,0.5567733333333333,0.11854533594259622
quiet,0.5182361921492357,0.053184508709622866
flute,0.603966566463817,0.11283099006744032
woman,0.4977691020635806,0.017534246575342465
male vocal,0.5038902614403186,0.06159720198192947
no vocal,0.5,0.04219178082191781
pop,0.5082537236774525,0.0386799501867995
soft,0.5,0.02684931506849315
sitar,0.8284136569594378,0.5540966923207236
solo,0.5,0.03890410958904109
man,0.4988662131519274,0.033424657534246574
classic,0.5,0.021917808219178082
choir,0.8986501377410469,0.5060958904109589
voice,0.5,0.0273972602739726
new age,0.5,0.017534246575342465
dance,0.5550244268384169,0.10271763146266019
male voice,0.5108695652173914,0.04639666468135795
female vocal,0.5,0.007671232876712329
beats,0.5,0.024657534246575342
harp,0.5,0.03506849315068493
cello,0.9107440729699035,0.6894395071882846
no voice,0.5,0.023561643835616437
weird,0.5,0.023561643835616437
country,0.5435324638617459,0.08548488801913459
metal,0.527213125039212,0.06127853881278539
female voice,0.5,0.008767123287671232
choral,0.8320526893523601,0.429119373776908
