tag,ROC-AUC,PR-AUC
action,0.7159181890967318,0.10751266550385927
adventure,0.5618338428488805,0.04983661981890552
advertising,0.714157290823306,0.07863423685718471
background,0.6407078912466844,0.012986490529991675
ballad,0.7510545608605954,0.11384240332051822
calm,0.6891589008611723,0.04759014750032484
children,0.679670619265898,0.07294828057426725
christmas,0.6385715114255888,0.033149704269337554
commercial,0.6815763282805084,0.04521370092247506
cool,0.7025337204945672,0.01716050959684977
corporate,0.7134309611880969,0.12963332142029974
dark,0.680690167668605,0.12589210893990954
deep,0.7941625222748926,0.25562071419701893
documentary,0.6546715372019173,0.046450948880606836
drama,0.7156968390804598,0.05454586594646972
dramatic,0.6632165605095542,0.0207131903471028
dream,0.6477421002062714,0.09315947362522714
emotional,0.6676399442215203,0.1554364314174446
energetic,0.7567032277227485,0.1521886249460607
epic,0.8893607557924041,0.3905196044146172
fast,0.8881905964797915,0.041721394733815115
film,0.736746769624485,0.1575949562477346
fun,0.7466675542340662,0.10463915285646523
funny,0.6996214779617336,0.01048014853584725
game,0.6522877281616687,0.014476058338626955
groovy,0.7937920484862544,0.08469310483492863
happy,0.7213331887007002,0.22180773686773997
heavy,0.9685713596565282,0.4331703644228214
holiday,0.45449201714134024,0.008114163928311706
hopeful,0.6655750280285595,0.018461193572564667
inspiring,0.5654122942139213,0.05389837772917673
love,0.5980278025963106,0.10004805297060436
meditative,0.7003212208781628,0.09352655928421165
melancholic,0.6093895304136433,0.04093073721857008
melodic,0.5763797447519688,0.1164568959809879
motivational,0.6996476164922636,0.07019409236040991
movie,0.6229786233648469,0.05657185294883636
nature,0.6577550894382578,0.0362977974922832
party,0.8234681984681985,0.12455136320820948
positive,0.6041415864098447,0.027039648389701333
powerful,0.662056265404992,0.022713121044391455
relaxing,0.7350781690198352,0.1509358354110363
retro,0.520126328623031,0.01198665624671767
romantic,0.6893184453155191,0.05739843963170005
sad,0.6896656336953385,0.07999731031387679
sexy,0.7015182513190482,0.03083656887106746
slow,0.701590864482101,0.025835621086645225
soft,0.6999289772727272,0.05979455752259702
soundscape,0.6497020121555438,0.02003170816009755
space,0.7088830714014444,0.048493074835278455
sport,0.867421276357738,0.04592636274433956
summer,0.8038383066677327,0.15156344289200405
trailer,0.9095265778536132,0.18636182105978055
travel,0.5965023899247949,0.029755804607825044
upbeat,0.5794783667740071,0.04943352461443862
uplifting,0.5961255565572112,0.04644411546825945
