tag,ROC-AUC,PR-AUC
action,0.6405706383288449,0.10281360860774774
adventure,0.6059585777630891,0.028286687207706822
advertising,0.6217445117581917,0.05813221500849979
background,0.6028183023872679,0.012981841593959906
ballad,0.5972130120837017,0.029397239642292093
calm,0.6859425053043225,0.04875413836569091
children,0.6522359147297259,0.060444184754280844
christmas,0.5443104048254263,0.021827176868190423
commercial,0.6185691318327974,0.030329888291823773
cool,0.5491991382540277,0.010275153190424085
corporate,0.653195678978266,0.07181717378451319
dark,0.6102162562537807,0.10717040710447992
deep,0.751286023208594,0.12126101286362742
documentary,0.6062435223428071,0.04357357133819346
drama,0.687006106321839,0.05083210864560139
dramatic,0.576191145247908,0.012892566478135524
dream,0.6667459501589029,0.10233063098250644
emotional,0.572422176417737,0.12074293889386836
energetic,0.5881223266155751,0.08120695706933403
epic,0.794123994102579,0.208565532327336
fast,0.529121170143416,0.01402064691404088
film,0.7225042714181108,0.13336429379669015
fun,0.7221869660727361,0.12936266083670583
funny,0.643694559177146,0.010737984371809568
game,0.6008596805736636,0.011227260148929125
groovy,0.5615104106252174,0.03001126406760917
happy,0.6121906607217666,0.15563049067338403
heavy,0.8311343737186137,0.1167428606387114
holiday,0.4685388145170465,0.008097209936531563
hopeful,0.5045583289077713,0.009403548552685334
inspiring,0.5742434453323064,0.05422535892597171
love,0.5174607137226047,0.06454394213934131
meditative,0.6427692890322603,0.06626393566708229
melancholic,0.5124798328537153,0.030142110639891917
melodic,0.49637259122331673,0.09555120125285523
motivational,0.5630480279044808,0.029604315046983715
movie,0.6211722485168775,0.05119329991888029
nature,0.6987176056482987,0.05721161956003229
party,0.6592862265939189,0.03789036877204563
positive,0.5505701578384162,0.023344072426061787
powerful,0.4983709663710797,0.01395811551215489
relaxing,0.7015628700218033,0.1420142787792366
retro,0.4337325957678615,0.009794818115729914
romantic,0.5064778520031653,0.02962974879834478
sad,0.6102999339270592,0.0656842330880198
sexy,0.7136929758443703,0.031085135371400962
slow,0.6532358314418436,0.029395518395217472
soft,0.6467810118399564,0.055581325524840706
soundscape,0.6607216616510296,0.01861492711437761
space,0.7072711828536805,0.05279403616838765
sport,0.6211686895240227,0.01942005375589929
summer,0.7240695171172131,0.058233878645151296
trailer,0.7706143049667612,0.05980030337256541
travel,0.5453351604430741,0.01650144463063819
upbeat,0.4784751465609776,0.032350806388033254
uplifting,0.4930866117916477,0.04834396108414135
