tag,ROC-AUC,PR-AUC
guitar,0.901090349672117,0.7718873931661476
classical,0.9233688089776649,0.6390975644193228
slow,0.8095656738629645,0.395368783910088
techno,0.942002442002442,0.7312033346644242
strings,0.8669103590803409,0.46413526041576936
drums,0.8778367938194108,0.4185701678359835
electronic,0.8703477730323369,0.39675522813907277
rock,0.9709763095860311,0.8243608504782043
fast,0.8977568035236747,0.5224874778293319
piano,0.8959916334802596,0.47097069888835796
ambient,0.8865161025906513,0.3025950353702195
beat,0.8996303536520349,0.39280485915607727
violin,0.9641283977511172,0.6866990173021515
vocal,0.8534169054441261,0.19388768530934974
synth,0.8448480933485085,0.2262776266553716
female,0.9687181896484222,0.4915865348017006
indian,0.9215164179104478,0.6535339333586911
opera,0.9911774647887324,0.6594390428560675
male,0.9119410968101692,0.34280159217321443
singing,0.8983495037359206,0.16877472817649103
vocals,0.8863492063492063,0.179237932660095
no vocals,0.6101908483406955,0.0817907128898282
harpsichord,0.8993355572569178,0.1793358054352117
loud,0.9298438095238095,0.37995253670174545
quiet,0.8997427693079867,0.2675104139199096
flute,0.9033531295060734,0.3181479665831089
woman,0.9687848577802566,0.26465797105339683
male vocal,0.9281192767678258,0.3328209047159088
no vocal,0.6297884038158638,0.06497820612678737
pop,0.8538469440164356,0.12986182433051627
soft,0.8045711527854386,0.13056053497013548
sitar,0.9501775902134969,0.7207113721104919
solo,0.8441068302632212,0.16076562228179314
man,0.8973829969146129,0.20130272387160428
classic,0.8978151260504201,0.1392662756877178
choir,0.9601101928374656,0.6897200675141851
voice,0.8362140845070423,0.0968984753990645
new age,0.8080382041271611,0.052933708000889576
dance,0.9509999451082283,0.37230026986715203
male voice,0.9126157831708092,0.18838359473747726
female vocal,0.9476611185611737,0.08334062210103052
beats,0.869350811485643,0.11223087469704418
harp,0.9134103492333902,0.19252165340528155
cello,0.9941528250993753,0.8245920266740441
no voice,0.5492391616422624,0.02648183478341151
weird,0.7696212773732154,0.056265737481291475
country,0.9198598885568925,0.4420838413840208
metal,0.972415668067842,0.451724768618651
female voice,0.937430901050304,0.11537766034471018
choral,0.9957921697768021,0.23412698412698413
