tag,ROC-AUC,PR-AUC
guitar,0.894622478023902,0.7725409734182583
classical,0.9277142192271344,0.6340118307649186
slow,0.8132835912176626,0.38581463619825646
techno,0.9417123280759645,0.7281852987218909
strings,0.8793670886075949,0.4738477080853529
drums,0.858458071784967,0.3831053495653552
electronic,0.8615468388146457,0.3516896674521075
rock,0.9692376614649444,0.8158488073346349
fast,0.8994148183105238,0.51671065573804
piano,0.8862247852238753,0.45009173567078903
ambient,0.8694212558510753,0.2829401536096133
beat,0.8932113026479475,0.4271019433963543
violin,0.9654258301164487,0.6870786784944545
vocal,0.8582449856733524,0.19903960141348132
synth,0.8406338757472289,0.21729115705089766
female,0.9604181348367395,0.40292704258384987
indian,0.9009194029850747,0.5013999256692676
opera,0.9876619718309859,0.5822453560778776
male,0.9208573737097857,0.3108922812944741
singing,0.9093063454890153,0.22641197129026483
vocals,0.8934879934879935,0.2220011787607297
no vocals,0.6598425642768151,0.08004918936899236
harpsichord,0.8988297057858472,0.1592828785490422
loud,0.9157257142857144,0.3612329339524864
quiet,0.9141727837380011,0.2865244703233212
flute,0.8911332697900628,0.3343481835358347
woman,0.9526108477412157,0.26235567279579924
male vocal,0.9350332485219465,0.3562474427815213
no vocal,0.6149662694285121,0.05711746578768588
pop,0.8585413456599897,0.16068891237568883
soft,0.8140053318624747,0.10950740994926489
sitar,0.9330403289110649,0.6476443199197018
solo,0.8429505195368333,0.1593389185506536
man,0.9130329727519424,0.24484752109912505
classic,0.9022549019607843,0.1781075368609725
choir,0.9684297520661157,0.6575252525252525
voice,0.8283492957746479,0.10045666594636443
new age,0.806696179587284,0.048539277333126955
dance,0.9512103635665012,0.3871284095206368
male voice,0.9271696360925776,0.2095001639214865
female vocal,0.9126765007493887,0.17757102237897357
beats,0.8913732833957553,0.15246248749909608
harp,0.9106863997728564,0.16507965507981945
cello,0.9922895371947758,0.8062070666577374
no voice,0.640135202150706,0.07407067618247512
weird,0.7482186203116437,0.06639067908935489
country,0.9202737624162157,0.5056033283827481
metal,0.9698015350189263,0.4104496134270008
female voice,0.9339068546158098,0.09259219162271817
choral,0.9924990852542993,0.13240093240093243
