tag,ROC-AUC,PR-AUC
guitar,0.8462451326347672,0.7011685091602459
classical,0.8912602639539909,0.5264629294203824
slow,0.7330413022648972,0.317623135123188
techno,0.8739240557422376,0.5492147419493787
strings,0.8020821493154223,0.3276296806462916
drums,0.7018831482375665,0.20235858007859717
electronic,0.7888661457615777,0.29689351936504926
rock,0.8662254269287795,0.5707505929166607
fast,0.7296775208431651,0.2977376589959505
piano,0.8266487834276733,0.2664043224634369
ambient,0.8145721434888588,0.23235020236532583
beat,0.7929305135951661,0.24223911438289988
violin,0.9395572712274352,0.5085982806537848
vocal,0.7282593123209169,0.09148102177537634
synth,0.7737036923108472,0.19353218543465547
female,0.7811186803434865,0.08712743421940754
indian,0.7757970149253731,0.22415729052215919
opera,0.9629859154929578,0.384769318357388
male,0.9030191298806232,0.2810109877532769
singing,0.7947288204899445,0.09341519528238154
vocals,0.7596906796906796,0.10638663729075519
no vocals,0.5982345112696794,0.056746602106340985
harpsichord,0.8408481898720332,0.09722813916787269
loud,0.6724571428571428,0.06782951692330536
quiet,0.8077984817115251,0.09907221244429847
flute,0.787252242344258,0.07421029792311692
woman,0.7987834634690463,0.056507322793921455
male vocal,0.9074879850535296,0.2895278877586062
no vocal,0.6001515646824571,0.06045323917632431
pop,0.7587570621468926,0.09335395201106177
soft,0.7535737267880125,0.07687456315861975
sitar,0.821659788446144,0.24350295626138957
solo,0.8086064849759905,0.11605302656085767
man,0.8722073528865097,0.1769803891215105
classic,0.8509103641456582,0.14660330450780693
choir,0.8647933884297521,0.03408783850191289
voice,0.5804281690140844,0.03134651520053926
new age,0.7514117401003904,0.072072173353414
dance,0.8689367463817174,0.23257530294493717
male voice,0.878363516386832,0.15282584806874888
female vocal,0.6752780626331151,0.02452709543980006
beats,0.7765043695380774,0.07661827272396934
harp,0.9091336598523565,0.17801865525575625
cello,0.9351309625212948,0.28542009106323124
no voice,0.5552814971419622,0.035420979047344175
weird,0.6429410382898755,0.06482109596915499
country,0.8994084632156989,0.36424090969953615
metal,0.8017964322312148,0.13143233148881997
female voice,0.5847498618021006,0.01060710241922558
choral,0.9683497987559458,0.039448568398727464
