tag,ROC-AUC,PR-AUC
action,0.6154887546400756,0.09184850863207178
adventure,0.611466853948057,0.028367785043264246
advertising,0.6272090231441414,0.05628606793320515
background,0.6184018567639258,0.01303136741262791
ballad,0.44532861774241084,0.016475789219779036
calm,0.7342482422931313,0.07627064439596032
children,0.6615701941922574,0.06001616226254374
christmas,0.5958560491822295,0.02436097626996786
commercial,0.619281120808452,0.029405726096405214
cool,0.5047380417135008,0.008939251869224181
corporate,0.6112368648668545,0.04565143115770407
dark,0.5886597300767001,0.10465833967495837
deep,0.7564728217193306,0.11269466654957525
documentary,0.6482761973583313,0.0476836281899866
drama,0.7051933668582376,0.05942149392478677
dramatic,0.5848164106406893,0.012861567968577028
dream,0.6653416916947182,0.0963174529571884
emotional,0.5926325247079963,0.12870925492838983
energetic,0.5760116020524858,0.07799375048970443
epic,0.7900122725662843,0.19675196824699098
fast,0.4550806714471969,0.008432152324448806
film,0.7174458768796088,0.12572627630729258
fun,0.6944711947396839,0.12334767145203396
funny,0.5913572718800695,0.00886510480391642
game,0.6194283735332464,0.012579058244164242
groovy,0.4886795325368287,0.027275699811756197
happy,0.6269394488000479,0.16243271490621303
heavy,0.7428222259742556,0.04849146826708194
holiday,0.5250293905722628,0.009280638213465165
hopeful,0.463695639346197,0.008241584451395383
inspiring,0.5752172186386829,0.04673925528127404
love,0.47118831134703315,0.052173841950867196
meditative,0.6921755507070101,0.0878536330222204
melancholic,0.5044617904276534,0.028496708971757146
melodic,0.4780080429718163,0.0901569618712898
motivational,0.5322600840711922,0.022485478114265448
movie,0.6293333205391777,0.04686207330627498
nature,0.6995574401514997,0.04353291321353207
party,0.6269147519147519,0.033769106973369
positive,0.5463650347779561,0.02214076601641338
powerful,0.47530951638949487,0.012837717639892225
relaxing,0.7226893286732703,0.1840085625911683
retro,0.44620981705695817,0.009901493245501896
romantic,0.49877850162866455,0.02930630895908562
sad,0.6011539499520738,0.05899026555078759
sexy,0.6714547216539248,0.036430213096304745
slow,0.6686210662465965,0.026859956015581533
soft,0.6605517657866086,0.06061743287662126
soundscape,0.6613781200212427,0.022773522849468476
space,0.6963010636724967,0.05820242550599845
sport,0.5984604843671346,0.022946450394743047
summer,0.7203206386714874,0.0610553039262581
trailer,0.7580850959415026,0.052537961567535874
travel,0.598073921814929,0.027438998985631912
upbeat,0.4540696474279581,0.029955290145614176
uplifting,0.49358154753838207,0.04201154852846842
