tag,ROC-AUC,PR-AUC
guitar,0.842689449377905,0.6878975174944029
classical,0.8903080729648996,0.5271538189516305
slow,0.7348760524330826,0.3076129775722282
techno,0.8746405110041474,0.5473064536933037
strings,0.8111934900542496,0.34142854401155764
drums,0.6924319974247545,0.2021295458398718
electronic,0.7857958235745636,0.29372175672988393
rock,0.8630307943381937,0.5628204002568161
fast,0.7288846940380682,0.29883252602007127
piano,0.833366815168453,0.2804019631616416
ambient,0.8240578959856769,0.2540145411813414
beat,0.790730406966412,0.24389630228268533
violin,0.9420480210152008,0.5169481650698146
vocal,0.7097421203438395,0.07885368087718628
synth,0.777343709946989,0.195804308650468
female,0.7612951217602381,0.0757864478649971
indian,0.7853174129353235,0.2417678409690439
opera,0.9658704225352113,0.4242033329568857
male,0.9034914023647764,0.29752991525231487
singing,0.7994498345786402,0.1015611025171855
vocals,0.7634350834350834,0.11701118572522647
no vocals,0.5923023558726923,0.058480686071979926
harpsichord,0.8322897298479711,0.0943533821901362
loud,0.6599390476190476,0.06478463987452131
quiet,0.7983980592676245,0.09186737457522645
flute,0.7969059315199062,0.07823775739827432
woman,0.7858163692136084,0.05091439325986473
male vocal,0.9062096684981011,0.27058186544444096
no vocal,0.5968305150227347,0.0523864124643561
pop,0.7668412942989213,0.09066432899831267
soft,0.7446796286082,0.08340137024307341
sitar,0.8303139111038572,0.2578653020054202
solo,0.8049207445356288,0.12274839847308432
man,0.8747351399576224,0.1848565280304997
classic,0.8514005602240896,0.0979581988728139
choir,0.8545454545454545,0.032061847211786426
voice,0.5760901408450704,0.030929572065723075
new age,0.7463050752928053,0.05631217613711944
dance,0.8667227782555396,0.24526186219347973
male voice,0.8818217366864629,0.13691275313511767
female vocal,0.6664826062948648,0.014039542679788922
beats,0.7700499375780274,0.07047068599642685
harp,0.9004649346961954,0.16944673270362365
cello,0.9374467632027258,0.2763343185527217
no voice,0.5347271161224649,0.033802920583853174
weird,0.6448202959830867,0.05907603978128191
country,0.8984192037470726,0.3817550576073082
metal,0.8024238241629545,0.17693447166759146
female voice,0.5715174129353233,0.010117433570654996
choral,0.9637760702524698,0.03633738259567873
