tag,ROC-AUC,PR-AUC
guitar,0.9057773866925263,0.7792990530224243
classical,0.9293312817298057,0.6406388375939798
slow,0.8127535522801868,0.4058832589133633
techno,0.9434530116348298,0.7406966480132762
strings,0.8789950917075692,0.4833491005524513
drums,0.8885691292451311,0.41842055815385776
electronic,0.8726144318263824,0.38191154224141993
rock,0.9720322983221512,0.8178022092587459
fast,0.904678307377694,0.5366909974269326
piano,0.8916606596315423,0.4894401248614872
ambient,0.8908680083694644,0.30695794719887615
beat,0.9024915585569575,0.42188863796942655
violin,0.9650854543415931,0.6927026251666042
vocal,0.8513968481375358,0.17768021571912243
synth,0.8527689767961693,0.23753735135837178
female,0.9651293294704147,0.4320826496395273
indian,0.9224000000000001,0.6450557893653373
opera,0.9917521126760563,0.6615626945274781
male,0.9183708306305691,0.3159257008656042
singing,0.9037210512620348,0.1797955297125846
vocals,0.890980870980871,0.20183326030875506
no vocals,0.6529405934986975,0.10004875194724469
harpsichord,0.9112299026577708,0.19190958071682163
loud,0.923664761904762,0.38096093857882657
quiet,0.9089654307045612,0.3062260563948763
flute,0.9055771439743872,0.3134251296096817
woman,0.9617087283881762,0.25051588185873913
male vocal,0.928813746819573,0.3131458213357805
no vocal,0.6360441617878688,0.0633362453437343
pop,0.8584694401643554,0.15412768176083422
soft,0.8253585217870931,0.17213528572274572
sitar,0.9536205864751646,0.717638033001721
solo,0.8477765108323831,0.16489451803477623
man,0.9007193041150887,0.21665804730546168
classic,0.9076190476190477,0.162575901578956
choir,0.9626997245179064,0.6370703389769451
voice,0.8413633802816902,0.10264362356146878
new age,0.8242645008365868,0.05852215240106361
dance,0.952811373575101,0.39012184850356524
male voice,0.917222670283745,0.15990652682923412
female vocal,0.9452157450500906,0.13196970424779733
beats,0.8911735330836454,0.14102158872492201
harp,0.9124077228847246,0.17127376884643591
cello,0.9942060618966496,0.8421442722205525
no voice,0.548351734398246,0.024847827665830817
weird,0.7768642497324668,0.058487914067309535
country,0.9202131955099734,0.4149611819676335
metal,0.9731789949181253,0.4620025498849122
female voice,0.945342730790492,0.11500395097104124
choral,0.995060373216246,0.4583333333333333
