tag,ROC-AUC,PR-AUC
action,0.6413906883082223,0.03823800654450969
adventure,0.623309647745738,0.03568468327770408
advertising,0.6469024819230018,0.06350799770077035
background,0.5201177055702918,0.008830100784988089
ballad,0.43949860005894487,0.014628152539690395
calm,0.6026048383741731,0.03428514533619952
children,0.5579987085792775,0.03754181692356417
christmas,0.5389818466535206,0.022962057025026274
commercial,0.6681939978563773,0.0415373907572502
cool,0.6458723616835269,0.013955880320384204
corporate,0.609575995141611,0.052487382890164413
dark,0.5912212495802527,0.08454674052981132
deep,0.7346657504357921,0.08438898425688307
documentary,0.5984283463383696,0.04647301527812379
drama,0.6778406369731802,0.06685671904170842
dramatic,0.5597836268265268,0.00980371662430093
dream,0.6280287301875256,0.1065777394082974
emotional,0.5606192549588775,0.11687481110636189
energetic,0.6276869129377076,0.10032505885761464
epic,0.7652332199425084,0.17037909919447117
fast,0.5673280638852672,0.012163890866687932
film,0.6563464767272431,0.09346056947692777
fun,0.6943365803507371,0.11586577654362194
funny,0.611652496059459,0.009570081216579967
game,0.5503483539765319,0.008453354128990054
groovy,0.6783182055446004,0.043100360199805045
happy,0.6585429259680412,0.18515262397435128
heavy,0.8305876488418277,0.16001580440223054
holiday,0.4333156357844438,0.007755771706166448
hopeful,0.4779385731987963,0.008719898727033375
inspiring,0.5004703395269728,0.03643315014800031
love,0.4465233615388658,0.050321581739543
meditative,0.6817780931796431,0.07650234661960488
melancholic,0.4965389393728597,0.029272645033558774
melodic,0.4659898774404294,0.0893018634199532
motivational,0.5786781146587963,0.0250021880629702
movie,0.5194563123565156,0.029995869854768424
nature,0.6544492702908544,0.050620220282302945
party,0.7479219498450268,0.051032864304003556
positive,0.49647622391653295,0.02010419544842565
powerful,0.4823696064821372,0.012034097905026287
relaxing,0.6772179872447105,0.13492738681860633
retro,0.4693225076361373,0.01084945901836221
romantic,0.4431324647122693,0.026902735736777032
sad,0.5361214253143117,0.047121339865049225
sexy,0.6898101288539535,0.05491908087642207
slow,0.5915992692390928,0.01827556910236405
soft,0.5948047087642896,0.04665835165842559
soundscape,0.6091859916209358,0.016120346272205845
space,0.6873689978169926,0.04252379207971549
sport,0.641555735779406,0.018672128422500593
summer,0.753823648730682,0.0644812406714207
trailer,0.7333475524818706,0.05544279624315091
travel,0.5977530900449708,0.021067340531291695
upbeat,0.47492878375030967,0.030080205876300687
uplifting,0.5231284260061239,0.040016084313272825
