tag,ROC-AUC,PR-AUC
action,0.6611058543804741,0.026902894848578957
adventure,0.6038241207414139,0.03027744410027703
advertising,0.6909098523130182,0.07281636549462193
background,0.43803050397877985,0.00709786391627907
ballad,0.5144276819923371,0.018869084521046443
calm,0.5627184132795274,0.029992014665923848
children,0.5231622923402324,0.032081938430378015
christmas,0.49388847001507946,0.019488112566986373
commercial,0.58205481549533,0.026826415419828147
cool,0.6081865867366054,0.0116287147303587
corporate,0.5619996687462044,0.04369520420117726
dark,0.613393607232868,0.0895539993550204
deep,0.7378647938286416,0.06811172311505485
documentary,0.524325052981435,0.033074009105927296
drama,0.6782237787356321,0.052902648533665136
dramatic,0.5190692519045835,0.009141068344355055
dream,0.58741273776649,0.07509772428379798
emotional,0.5620104645631838,0.11312702662801137
energetic,0.5989439342357953,0.08355634493603653
epic,0.7833027205561366,0.1753846608981415
fast,0.53129074315515,0.013028684748344298
film,0.6736200176034202,0.1030578880076362
fun,0.6730260870851548,0.09331312906375705
funny,0.5867206645420344,0.012445115791406055
game,0.5433609028683182,0.008829564589870598
groovy,0.7022097204500638,0.04734676477581496
happy,0.6316824016996829,0.16190741274626733
heavy,0.7129935599025543,0.023785968047254406
holiday,0.39587015055557667,0.01681147042445416
hopeful,0.5216483743435416,0.011034795253380098
inspiring,0.4900185728956067,0.03601196347088415
love,0.5008514216639512,0.06019403431135774
meditative,0.6649050411036488,0.06666802305611126
melancholic,0.5361776026907428,0.037404836842329925
melodic,0.5367148527512597,0.10693615295450697
motivational,0.6242643770682408,0.03746536213722386
movie,0.5492219154290321,0.032163562868760744
nature,0.671945822440872,0.049515588128624256
party,0.6884077461000538,0.06005827045548323
positive,0.5037160580524345,0.01619200568802972
powerful,0.48483440519024273,0.014342925683423257
relaxing,0.6649342841277488,0.12618170306101925
retro,0.45595035051653365,0.010768666506516044
romantic,0.47924602955519985,0.029176176899898584
sad,0.5009631759680616,0.03886392315264707
sexy,0.6936793367072253,0.023319041270396898
slow,0.5453982697272732,0.016799293317999713
soft,0.5939264936037016,0.04428263264642638
soundscape,0.6361192246415295,0.022697247700776167
space,0.6723749554266432,0.04184611219702537
sport,0.5717951227697298,0.03805123556239447
summer,0.7118012679855849,0.048523532293379835
trailer,0.7060732122566544,0.04084097183718013
travel,0.5732121785564745,0.01656140972369647
upbeat,0.4991774007100982,0.03817873635529088
uplifting,0.5430908344577409,0.0501736818653023
