tag,ROC-AUC,PR-AUC
guitar,0.8938951791759076,0.7688357304832899
classical,0.9315277322657397,0.6309805971115191
slow,0.7990286017165107,0.3594073715233874
techno,0.9446134673407401,0.7392490895237087
strings,0.8808318264014466,0.47764715106748207
drums,0.8658876549171092,0.37188207352648084
electronic,0.8620224763329333,0.333023440431876
rock,0.9673870145385117,0.8218392866249407
fast,0.8931382727701747,0.5073202434075115
piano,0.8742363187313142,0.40983790053173014
ambient,0.8690976940831338,0.28970530862787475
beat,0.8957846099164741,0.39940488415147707
violin,0.968897663019974,0.6727879619567994
vocal,0.8466977077363896,0.19436669757540315
synth,0.8386395562254555,0.2213099421489028
female,0.9601440764231461,0.4873727534588242
indian,0.9003303482587065,0.5261669956106287
opera,0.990061971830986,0.6176534900625041
male,0.9120947276182672,0.2982789034549655
singing,0.90215977101223,0.21318699732592575
vocals,0.8946438746438746,0.19638871945534092
no vocals,0.6129091629856156,0.06674957132811717
harpsichord,0.9123509788909548,0.19628422420915012
loud,0.9089980952380953,0.35310385917770776
quiet,0.8898299767864984,0.2937325032580835
flute,0.8953735611115184,0.3067040776191795
woman,0.9605061349693252,0.2897880828817346
male vocal,0.9308111164374301,0.3362408729764305
no vocal,0.6079229694790336,0.06098438191742618
pop,0.8618592706728301,0.14021977307085418
soft,0.8222559293987866,0.15981019317449383
sitar,0.9303628747075784,0.6323802840914817
solo,0.8598936836526572,0.18599110759394819
man,0.9045667447306791,0.2171938048571746
classic,0.919173669467787,0.19714223382296303
choir,0.9662809917355372,0.6682714473735908
voice,0.823087323943662,0.10344283911377997
new age,0.8164215002788623,0.0531574144263613
dance,0.9505333650485792,0.3702445669880806
male voice,0.9264608842290492,0.20276559143446315
female vocal,0.9607556992979411,0.1468444033222904
beats,0.8874032459425717,0.15080316127452584
harp,0.9182815161839863,0.1894906137359009
cello,0.9945432282793867,0.8291101261759131
no voice,0.5425312557095503,0.026598841284704265
weird,0.7455171873776525,0.06816867624091928
country,0.9317310021804086,0.505447366147485
metal,0.9748729531338227,0.4754500571132152
female voice,0.9449972360420122,0.1212076726845563
choral,0.995975118916941,0.4323671497584541
