tag,ROC-AUC,PR-AUC
guitar,0.8525394103192634,0.725758377564268
classical,0.9158035209695726,0.6163344123919687
slow,0.7762305567447455,0.3285433934662096
techno,0.9062503153412245,0.6078238206349487
strings,0.8503435804701629,0.43999970439258423
drums,0.7948398519233864,0.32255201007299655
electronic,0.7895779619096354,0.2501413648774582
rock,0.8833932438053994,0.6582793460630514
fast,0.838757275444392,0.43364688293512493
piano,0.8632759415288986,0.4656502389697969
ambient,0.8013816087491101,0.26450468018827666
beat,0.82828505420295,0.33009042611283496
violin,0.9552145568707854,0.6430467312125713
vocal,0.7750716332378224,0.11566561912978214
synth,0.7738472423021318,0.1558724995291675
female,0.838240283976718,0.11213258381351932
indian,0.8799323383084577,0.4032151859072075
opera,0.9625239436619718,0.44714583298317123
male,0.8550123473649471,0.2451926853251816
singing,0.8433329615999404,0.181828359109318
vocals,0.7473015873015872,0.09067908391055139
no vocals,0.5699293521350096,0.049610474258354534
harpsichord,0.8296374275401946,0.1172711385137583
loud,0.803984761904762,0.18736797216195522
quiet,0.8810360332099463,0.223549340371276
flute,0.8628931739863626,0.16459421500877644
woman,0.831654350250976,0.07361248534294622
male vocal,0.8674299691483216,0.23682469707150272
no vocal,0.6153823293411393,0.059547270717747985
pop,0.7733230611196712,0.09710243541404866
soft,0.7658691855120426,0.10186952630714866
sitar,0.9097359851399349,0.4437151413176282
solo,0.8269870075641993,0.16593290392261884
man,0.8671146054050035,0.1966341035253432
classic,0.8933333333333334,0.13286775360059608
choir,0.93366391184573,0.3004740861159794
voice,0.6959549295774647,0.051152440181745876
new age,0.6711342721695482,0.03773099777503271
dance,0.934633048506029,0.2960623932948154
male voice,0.8558178752107926,0.1292438379122568
female vocal,0.8493728800189319,0.04264022377832182
beats,0.7898002496878902,0.10856227198163937
harp,0.9042092561044861,0.18142162894419317
cello,0.9776937819420783,0.6840922319162315
no voice,0.505050505050505,0.02789801398207904
weird,0.669772662020724,0.06216385451271137
country,0.8508237099248971,0.1676336292268039
metal,0.9051069703243617,0.3155189675846947
female voice,0.7466141514648978,0.03301034746335391
choral,0.9833516282473472,0.20337301587301587
