tag,ROC-AUC,PR-AUC
guitar,0.8470622214639956,0.7012793640348207
classical,0.8918396519872536,0.5312548690247298
slow,0.7328399893992212,0.31549305566205393
techno,0.8745824882188519,0.5473277047046295
strings,0.8022733143890468,0.3278127037512718
drums,0.7079285369386771,0.20578839600595605
electronic,0.7907457340234997,0.3002448229786486
rock,0.8653961024415739,0.573194656388867
fast,0.7323548843794242,0.29905972404440173
piano,0.8286517849757159,0.2790371024931333
ambient,0.8144804676546086,0.23326483515502294
beat,0.7943451217344943,0.24419728063017646
violin,0.9407345709663468,0.5116820443156389
vocal,0.7332449856733525,0.09230287032139176
synth,0.7764465225014611,0.19183182320210884
female,0.7867564534231201,0.09027941569341968
indian,0.774292537313433,0.22386562427712703
opera,0.9638647887323943,0.38680269406721157
male,0.9049309799369545,0.2869672008959501
singing,0.7970521541950113,0.09470708059490432
vocals,0.7617908017908017,0.10705539480939505
no vocals,0.5961285253143052,0.056369807797681575
harpsichord,0.8388794706332714,0.09599633247865218
loud,0.6714971428571429,0.06755238247467728
quiet,0.8040341301210867,0.09779197569432992
flute,0.779284893809419,0.07197452517237846
woman,0.8009446458449526,0.057312705581059706
male vocal,0.909645144240815,0.293069103196379
no vocal,0.6016820707896222,0.05765037293398606
pop,0.7604519774011299,0.09584324211793314
soft,0.7513559477845192,0.0753051003498125
sitar,0.8192116082600822,0.24165911119066516
solo,0.8092569097595839,0.11774355070478926
man,0.8779134604661538,0.18050825076675311
classic,0.8524369747899159,0.15115873634093596
choir,0.8678787878787879,0.03474514563834323
voice,0.5837070422535211,0.031713210974577265
new age,0.750627440044618,0.056886424624355565
dance,0.8710775254789307,0.23976581066961253
male voice,0.8811252046826502,0.15388250106309234
female vocal,0.6787883568667666,0.02279022202883512
beats,0.7833208489388265,0.08148167498124742
harp,0.9085746734809768,0.17552089118450087
cello,0.9402328222600795,0.31726457832958443
no voice,0.5545115235037716,0.04315543669552874
weird,0.6432803487067054,0.05563552724279046
country,0.894583299685052,0.36745275376694614
metal,0.7959826003304264,0.13206289761487297
female voice,0.5866846323935876,0.010631213221124506
choral,0.9729235272594219,0.048476906235526925
