tag,ROC-AUC,PR-AUC
guitar,0.9031405542436242,0.7757576978916605
classical,0.9253206817782463,0.6400432632083561
slow,0.810141581554645,0.3917160067518434
techno,0.9415079869625324,0.7266249830029572
strings,0.8666391113407388,0.45573513337317856
drums,0.8804506679542894,0.4078002182931505
electronic,0.8725586674276866,0.39798500363109857
rock,0.9718349670936843,0.8261153255528375
fast,0.9016705993393109,0.5309699698159568
piano,0.8944672252224573,0.45775328643714613
ambient,0.8889266377618154,0.3086456765398501
beat,0.8976506131153368,0.3895820053369151
violin,0.9615695728083804,0.6589307456577751
vocal,0.8578008595988539,0.20541326289812395
synth,0.8496365109149261,0.23496904915457179
female,0.9670216375642732,0.5081659926086759
indian,0.9207442786069652,0.6428380683279636
opera,0.9916845070422535,0.6969327812848536
male,0.9148031818647366,0.3174056361753023
singing,0.8968811568343185,0.16624336464433012
vocals,0.8822954822954823,0.19347695573226165
no vocals,0.6255096839959225,0.0869237399512792
harpsichord,0.9020835611943563,0.18732462130377708
loud,0.9309714285714286,0.3752242776239688
quiet,0.9018445322793149,0.28920521151328965
flute,0.9056504631326832,0.31159962163336813
woman,0.9641313441160068,0.2581633400737095
male vocal,0.927375640694716,0.3175507103603098
no vocal,0.6285550833605754,0.06273192028004518
pop,0.8492655367231638,0.12346288331858914
soft,0.8136376172090457,0.11398286337487006
sitar,0.949474224160041,0.709942942776921
solo,0.8417460291968457,0.15112486817984566
man,0.9025686777443217,0.2067338397036839
classic,0.9035294117647058,0.14825772939572698
choir,0.9577410468319559,0.6846121933621934
voice,0.8357859154929578,0.09754466178993824
new age,0.820377858337981,0.054994438243771794
dance,0.9525918064882074,0.3820944841920533
male voice,0.9107094850551116,0.1735663767093248
female vocal,0.9515263863690148,0.09317394611062262
beats,0.8669787765293383,0.10333949351758921
harp,0.9144662123793299,0.19199160411154284
cello,0.9932389267461669,0.7804178457164528
no voice,0.5521885521885522,0.026825589063338297
weird,0.7717615430793725,0.05900576580078849
country,0.9124707259953162,0.4088203988365145
metal,0.9729594077420164,0.4386391365341214
female voice,0.9358416252072969,0.12337826771624393
choral,0.9965239663373582,0.3555555555555555
