tag,ROC-AUC,PR-AUC
action,0.6899774364946503,0.05593121233032648
adventure,0.580878707758407,0.05449415294465094
advertising,0.7178983221195455,0.09791550495721967
background,0.5647380636604774,0.010457336298896485
ballad,0.7215176466254053,0.0948288063436418
calm,0.6928719266131381,0.0537141604540213
children,0.6208573573333759,0.04476229336911888
christmas,0.5868192495070178,0.028933954484155817
commercial,0.7194763435920991,0.07231602673931914
cool,0.6552391657299863,0.015488291991552758
corporate,0.7411550635823257,0.14656782562693463
dark,0.7125364134605243,0.1366300781144731
deep,0.7659612465398696,0.23563801450012536
documentary,0.650762291803402,0.055441926072757004
drama,0.741807351532567,0.06770278825290542
dramatic,0.663661483701761,0.01668395925716633
dream,0.629626494124287,0.0846447115845084
emotional,0.6665707211767146,0.17144372952545828
energetic,0.7681621786076334,0.17162891460822224
epic,0.8812229735851543,0.3533851822514644
fast,0.8606685951760105,0.04809193620909884
film,0.7284716829017537,0.15613401444587957
fun,0.7526009423007226,0.10629593388094807
funny,0.6857231611767549,0.01201633085578773
game,0.5660242829204694,0.008313033654143228
groovy,0.7577644704790628,0.07008261111541308
happy,0.7215112364593932,0.22184113458735333
heavy,0.9523223747155826,0.25101749198029033
holiday,0.4685388145170465,0.009527235094477733
hopeful,0.6913022953915146,0.023670059984653796
inspiring,0.5979238872308335,0.05728921324001443
love,0.5816366216429285,0.10066900721985328
meditative,0.7041322003886039,0.08649822596194714
melancholic,0.6207124219857897,0.04984848239855757
melodic,0.5748164929984048,0.12347973999002163
motivational,0.7540327341024953,0.08357744107729173
movie,0.6602024195347566,0.05173893826268911
nature,0.7097671929355097,0.03305238289357837
party,0.8193457183841799,0.12813298395415462
positive,0.5804491037988229,0.026287892324791902
powerful,0.5693061733291781,0.015752538409493297
relaxing,0.7191779493544778,0.14593527349451285
retro,0.49280484562356924,0.010676933193805211
romantic,0.6682125177128766,0.05862531426016064
sad,0.6604967568422718,0.07020848687999692
sexy,0.7109364344424105,0.052168537091332554
slow,0.6314488895151915,0.020448278874173016
soft,0.6651576109145345,0.05241785235102639
soundscape,0.6288797427273264,0.019242868147296845
space,0.6396501390108918,0.039266875411851
sport,0.8576682141059344,0.044510191644235635
summer,0.8068824196552571,0.13371114722549168
trailer,0.897242743515502,0.16210668958431124
travel,0.5964480116587002,0.018181645914268792
upbeat,0.5527175708034019,0.03757791390527768
uplifting,0.601404871189044,0.04908667019176188
