tag,ROC-AUC,PR-AUC
guitar,0.8869095186359106,0.7594744965191879
classical,0.9173849653554451,0.6206613828655355
slow,0.8114259066723748,0.3732115739697291
techno,0.9424514879060334,0.7399984336253327
strings,0.8702660811159906,0.4627489094118661
drums,0.8473748591662642,0.3661431056441526
electronic,0.8623603429838546,0.3597030126016181
rock,0.9665603566895286,0.7967077172595766
fast,0.8907535000786534,0.48735781544854134
piano,0.8788272691821373,0.4516361378705668
ambient,0.8595795854095213,0.2558501636137917
beat,0.8899235827261418,0.4153686382631274
violin,0.9626267399208727,0.6680175373535259
vocal,0.8557234957020057,0.19547866253270163
synth,0.841879684600162,0.23846054463932245
female,0.9631587189726725,0.4068344057366402
indian,0.8936915422885572,0.5053235687269776
opera,0.9870985915492958,0.5969187672214031
male,0.9157249667133249,0.32143044050058595
singing,0.9099661722612542,0.22438726382105706
vocals,0.8954985754985755,0.2247148624794097
no vocals,0.6321568127760788,0.07249522387667602
harpsichord,0.8870994203215574,0.131725707216186
loud,0.9189942857142857,0.3501944166759943
quiet,0.9006524876090093,0.21816977066737925
flute,0.8865752621159909,0.2999950849060165
woman,0.9567066369213608,0.23932449270118755
male vocal,0.9326548422385289,0.3372942915670851
no vocal,0.6148251062438705,0.06149922932020789
pop,0.850231124807396,0.15381874411540924
soft,0.7957574921860635,0.09280083208485213
sitar,0.9289988886039156,0.6306658869926615
solo,0.8305362390993625,0.13238005658446275
man,0.9051708114939966,0.21035166678153658
classic,0.8958263305322129,0.18769938773508169
choir,0.9620385674931129,0.6700313626891602
voice,0.8088901408450705,0.0859908482465496
new age,0.7936767986614612,0.04786955609986758
dance,0.9492434084130789,0.37007245531663496
male voice,0.9126768824693893,0.18258715776345513
female vocal,0.9044332255265441,0.08732024100425612
beats,0.8790387016229712,0.13960163371136852
harp,0.9087077654741624,0.16292066734249158
cello,0.9924847387847814,0.7979696764290454
no voice,0.6235742437292826,0.05496113009007433
weird,0.7567927335369196,0.0725757476634339
country,0.9165388031979326,0.48453093935976516
metal,0.9686094903486208,0.4210416728791782
female voice,0.925580431177446,0.08847705642278908
choral,0.9937797292352726,0.16893939393939394
