tag,ROC-AUC,PR-AUC
action,0.6464953781206784,0.031580290207025415
adventure,0.5955685918091933,0.031027186149375795
advertising,0.6222060917390212,0.057405069436017336
background,0.4641329575596817,0.0075178370784279285
ballad,0.4841815870910699,0.01654279624706194
calm,0.5436904563797479,0.028187569401650167
children,0.5193473533861006,0.032603714540452564
christmas,0.5283936028302981,0.025159645008719367
commercial,0.6368396876435461,0.037643037988109196
cool,0.6495098039215687,0.013464495248584932
corporate,0.5798505677321997,0.05977518550639429
dark,0.6000647350409322,0.08457488884751702
deep,0.7263847315560008,0.07293601155245247
documentary,0.577717522214635,0.04330607321255192
drama,0.6676724137931035,0.07384911461545456
dramatic,0.5473726114649682,0.009731839644421572
dream,0.6338849583089772,0.12493758805489255
emotional,0.5740077162940649,0.1243856284815123
energetic,0.6257905160917149,0.0976191849768839
epic,0.7779588004184204,0.18334934905429662
fast,0.5670734191655802,0.027615583875790724
film,0.6609440758574271,0.10467231179504234
fun,0.6778544537392475,0.10362512075858436
funny,0.6155987896498959,0.01735285963790532
game,0.5040030149934811,0.0071698002568879125
groovy,0.6579464389281986,0.042021983842627564
happy,0.6470423873361663,0.17423812871495442
heavy,0.838217676901678,0.1822847160716102
holiday,0.38905153779058743,0.007148270923898333
hopeful,0.5029946303180504,0.010123606652372533
inspiring,0.5055909229485575,0.03841314129069548
love,0.47563659536448205,0.05672372277142228
meditative,0.6474656303895763,0.06950255357685894
melancholic,0.5104027083165529,0.03394925603321279
melodic,0.4846096262439543,0.09119883250519295
motivational,0.548373132993471,0.02190324150383468
movie,0.5367596082109691,0.032247683141858774
nature,0.6285008542434285,0.03067568922187454
party,0.7389181331489023,0.05159295075488671
positive,0.49398491840556447,0.017418042024346245
powerful,0.492109811032099,0.01282207870386676
relaxing,0.6365620330069657,0.10592082012939918
retro,0.446579464465211,0.00991664642341301
romantic,0.4641785826018146,0.029494355843409443
sad,0.5316591752980262,0.04605694847591017
sexy,0.6817056099924627,0.038944982375667625
slow,0.6073669959788021,0.02369311972488292
soft,0.5945995083696244,0.055635379525863615
soundscape,0.6025771522983419,0.014394173081579977
space,0.6658752177933942,0.03785866674020405
sport,0.6288103361485541,0.01817385606317367
summer,0.7436963467682951,0.05412219668402081
trailer,0.7377265468986527,0.05315709474315971
travel,0.5662463226697554,0.015495748824529493
upbeat,0.5007235158120718,0.03217593510744286
uplifting,0.5183263708443564,0.03849193769145512
