tag,ROC-AUC,PR-AUC
guitar,0.8517402794862816,0.7208614404497179
classical,0.9155945613510189,0.6123305132101852
slow,0.7830255030273376,0.3369023669435108
techno,0.91097286551832,0.6155341465482731
strings,0.8459881167656935,0.4291459858726185
drums,0.8173314018992435,0.35523240120704835
electronic,0.7971323978035388,0.251182287440104
rock,0.8892438480656205,0.6600927570341286
fast,0.8466603743904358,0.44395029666752145
piano,0.871075239592073,0.45943156261384066
ambient,0.8044716236329515,0.27302470632563963
beat,0.8337053492091702,0.34243638659796016
violin,0.9530601784369944,0.6421375069850129
vocal,0.7856375358166189,0.12017559568740865
synth,0.7855106790939945,0.16385978730939682
female,0.8354996998407851,0.11073539654771371
indian,0.882602985074627,0.3841274813447476
opera,0.9573971830985916,0.4041790639955786
male,0.8683042572803933,0.26007519557110115
singing,0.8453217352514776,0.19057158564582513
vocals,0.7717297517297518,0.09835873748598706
no vocals,0.5858746743685581,0.05336245311577677
harpsichord,0.8244285245543037,0.12215564443658572
loud,0.8295847619047619,0.22647408348560863
quiet,0.879959010393793,0.2031685853401114
flute,0.8542537331671433,0.144380114863468
woman,0.8414668153931957,0.06976673389977665
male vocal,0.874264046117728,0.2279919694667487
no vocal,0.6275669410680853,0.06381527843256089
pop,0.7893785310734464,0.10487160952462149
soft,0.7670987313844456,0.10737689899880896
sitar,0.9173836337211563,0.456544804031981
solo,0.8342059196685243,0.19033197504427507
man,0.8728578863239285,0.19305870860018085
classic,0.8936134453781512,0.1432145484736026
choir,0.9246280991735537,0.2540476776835136
voice,0.6934873239436621,0.049745622483407324
new age,0.6864194088120469,0.04875575032832398
dance,0.9346787916491319,0.2947258129288495
male voice,0.8607058190971968,0.12595025644587537
female vocal,0.8403802161394651,0.03295885354358819
beats,0.815880149812734,0.13111452492064637
harp,0.9038809625212947,0.1860682733738226
cello,0.9736034213515048,0.6482347994582782
no voice,0.5076344843786704,0.034731387056960925
weird,0.6718998773262339,0.06193212097113034
country,0.8473512073003311,0.14002194200357035
metal,0.9040508605725996,0.297533688798735
female voice,0.7619541182974019,0.030957494239994825
choral,0.9795096963044273,0.1970310391363023
