tag,ROC-AUC,PR-AUC
action,0.6898173083921683,0.039343331631885116
adventure,0.5718554628329064,0.04811705709805432
advertising,0.7029472254017887,0.08844810702697549
background,0.5335046419098144,0.0090489461823478
ballad,0.7200762599469496,0.08453963094058468
calm,0.678022423763365,0.05029127185786294
children,0.5900092863645594,0.04100987755194434
christmas,0.5793483934578355,0.027037411953412183
commercial,0.6975578012555503,0.057865333266794855
cool,0.628356438116648,0.015417042723754274
corporate,0.7252617825134803,0.134649062681859
dark,0.6946191118691818,0.12755210637581316
deep,0.7877799648260521,0.2407474150195825
documentary,0.6475425232643194,0.06096503699885937
drama,0.7317229406130268,0.06744158695410235
dramatic,0.6290901711002872,0.015690460895571846
dream,0.6236130428063669,0.07877066256452318
emotional,0.6576721835323389,0.1590949643345478
energetic,0.7666169218244372,0.17308589992761864
epic,0.8799133507400606,0.33653105364050984
fast,0.8377607561929595,0.04471943476361247
film,0.7245101737413184,0.15327484539423084
fun,0.7402016257276204,0.09820695591562051
funny,0.7055811866493321,0.01343817974918638
game,0.5752016786179922,0.007949513654985673
groovy,0.7552959343463636,0.06512684477288856
happy,0.712048521754743,0.21417640014468564
heavy,0.953705267050982,0.24870616771465523
holiday,0.4566005536804581,0.009040896935213151
hopeful,0.681123502684841,0.021224532260489405
inspiring,0.5779128959276019,0.05293788353744831
love,0.5849831817942923,0.10397056568352636
meditative,0.6961588260681916,0.082017286930291
melancholic,0.6255720635292568,0.04942310167718286
melodic,0.56880998202122,0.12708957477473792
motivational,0.7397084339504517,0.07413636006537347
movie,0.6655783638034145,0.0556351085155013
nature,0.6850785286428851,0.03273410329253903
party,0.8140257178718718,0.12356966329680806
positive,0.5781877006420546,0.02401426417903982
powerful,0.591483695498201,0.016509302636029732
relaxing,0.7044362807143616,0.13259201812762964
retro,0.49927691778911937,0.010812289306201704
romantic,0.6567290527981745,0.05238061341074684
sad,0.6520766446113329,0.07258948700455767
sexy,0.6999605182872115,0.03873769389206346
slow,0.6358324484013347,0.022954461367154174
soft,0.6682154157593903,0.05396155630430597
soundscape,0.6161783796542162,0.018534860229948078
space,0.6349594273736944,0.03925639622292115
sport,0.8323731752335142,0.035779385888829
summer,0.7993343223739345,0.13345207916280172
trailer,0.8852911087538362,0.15728435930682536
travel,0.5820649602766766,0.018378246445893538
upbeat,0.5576738089340268,0.037269557857844166
uplifting,0.5860441867636113,0.047635853408381286
