tag,ROC-AUC,PR-AUC
guitar,0.8506538207133515,0.716974514457891
classical,0.904023422473607,0.57995860052956
slow,0.760967728783153,0.3009507013718585
techno,0.9085081585081585,0.6130065034126608
strings,0.8393412554895374,0.41565161041185783
drums,0.8126026074360212,0.34887626975686653
electronic,0.7896107644971034,0.24442073410956325
rock,0.8973610948149886,0.6701984331923443
fast,0.8381154632688375,0.40699098340398066
piano,0.8687886272053696,0.46094514052921803
ambient,0.7920468517439979,0.22789197699340025
beat,0.8284165629998222,0.32225281238149395
violin,0.9524475020422547,0.6169545395493452
vocal,0.7940616045845273,0.12272397478210989
synth,0.7877203236026946,0.16701310189554416
female,0.8531307911152872,0.13263147674650919
indian,0.874734328358209,0.36542344708867885
opera,0.9602704225352112,0.4411554926415585
male,0.8689927509018698,0.2640941123430972
singing,0.8389372142299544,0.1473271528730971
vocals,0.7640781440781441,0.09323366415763656
no vocals,0.6014766677992978,0.056832925782104714
harpsichord,0.8054385868970797,0.07422885139956349
loud,0.8364114285714287,0.22155772924515862
quiet,0.8670451931321497,0.1607547178259305
flute,0.8287264462203974,0.13043386139455973
woman,0.8641069436698271,0.09024679260272364
male vocal,0.8804589648094202,0.23574186314242454
no vocal,0.6226113703230408,0.062092442923800215
pop,0.7789522342064714,0.10214947471220971
soft,0.7492760617760618,0.08289153073675118
sitar,0.9104898691972301,0.4472709421061341
solo,0.8239597218430308,0.17130237543038004
man,0.864661165012453,0.1733562616523054
classic,0.8797478991596639,0.13205206262242233
choir,0.927107438016529,0.2098648768800337
voice,0.6822197183098592,0.05037330215172957
new age,0.6609558003346346,0.05131223664787308
dance,0.9275611585823285,0.28635058506877353
male voice,0.856306669599433,0.11895312726180086
female vocal,0.8520154610712314,0.03380817735836327
beats,0.8084769038701622,0.11835328916354648
harp,0.9057353776263486,0.20426664597081867
cello,0.9727427597955707,0.6382357191964217
no voice,0.5178268472842116,0.04845441631603042
weird,0.6616161616161615,0.06627613361387427
country,0.848855285472018,0.13679617638638505
metal,0.9088922349791915,0.2789008570760666
female voice,0.7455431177446102,0.027436229765286875
choral,0.9665203073545555,0.07031716819235641
