tag,ROC-AUC,PR-AUC
action,0.7170827571147828,0.06497653338224461
adventure,0.5925218265443829,0.04438264182346497
advertising,0.691813469573876,0.07715711982994082
background,0.5801309681697613,0.011181456418211704
ballad,0.7282134173297967,0.06748472024149636
calm,0.6860335108374589,0.04327149381647394
children,0.6193206579400699,0.04607314063740964
christmas,0.64113429416541,0.0343131032657112
commercial,0.6392589190016842,0.03153200123163465
cool,0.6216982015736231,0.01235545638910963
corporate,0.6714767478238466,0.10075757732312901
dark,0.6621546100683597,0.11810441400710496
deep,0.7779460122604114,0.2364023259437163
documentary,0.6213335631589532,0.04408348782698227
drama,0.7043163314176245,0.05036346712652338
dramatic,0.6179592856250781,0.01663895291045201
dream,0.6058629470614716,0.08246362383766292
emotional,0.6517349465185203,0.1430679216430727
energetic,0.7559492386153057,0.15461240954944147
epic,0.8810664777734765,0.3761904882434401
fast,0.8321891297262061,0.02414499806818731
film,0.7197054755512163,0.15143666518505355
fun,0.7094326225397741,0.08981470567900954
funny,0.6366073380351369,0.00839853460679863
game,0.6135613591916558,0.00966489891661942
groovy,0.7521241735297529,0.055322552066353385
happy,0.7129589592435215,0.21016955001432
heavy,0.9486963023710172,0.31829423311163324
holiday,0.48371572680040953,0.008523246840797472
hopeful,0.6403345724907064,0.016980762428175922
inspiring,0.5358410753826899,0.04993836885599993
love,0.6138658222525885,0.10053316903750206
meditative,0.7075985881975636,0.08281565672654193
melancholic,0.5930751938608888,0.040497843660118535
melodic,0.5792522346863842,0.12092546566724591
motivational,0.6893265360880064,0.07708144645820426
movie,0.6454899401953187,0.06932474158725217
nature,0.6494143801074495,0.03222844307206027
party,0.811172801557417,0.0953510750303809
positive,0.573802835741038,0.022420617812399745
powerful,0.6353401138906989,0.02166239603039503
relaxing,0.7107863652324451,0.130504545188438
retro,0.524387001381314,0.012439093006528151
romantic,0.6936201439113712,0.05724926405203686
sad,0.6541537545250657,0.08016313546184302
sexy,0.6808585477908187,0.04451144519666568
slow,0.6847108914578478,0.026386563822128492
soft,0.7136295590636909,0.06238434367456275
soundscape,0.6332094175960347,0.01644136211032129
space,0.6552761808678107,0.04320192307261
sport,0.8591364170255608,0.04185569891124538
summer,0.7930358512411867,0.11332347944509846
trailer,0.8929467989928312,0.1932200934055608
travel,0.5733100594354448,0.025164739618537643
upbeat,0.5873699529353481,0.047671811334680035
uplifting,0.5647737338384821,0.04598398880258729
