tag,ROC-AUC,PR-AUC
action,0.6453696290365626,0.05382066772168012
adventure,0.606203007518797,0.03257473603567037
advertising,0.629281480033874,0.06219681973160497
background,0.472886273209549,0.007785360966185809
ballad,0.47117687150014737,0.016145642814531944
calm,0.5534670507966883,0.029163528671553987
children,0.5423647601859098,0.034529277169166164
christmas,0.5292055735993505,0.023849244566205748
commercial,0.6443997856377277,0.04940424759300173
cool,0.6233061696015986,0.012590260677643617
corporate,0.5962706343510186,0.06185234423052895
dark,0.5873141140573233,0.08214166402266224
deep,0.732305291233301,0.09145356793803203
documentary,0.5836355319247675,0.04661350171793689
drama,0.6729256465517242,0.06469059110144353
dramatic,0.5452806918945923,0.0093409689202282
dream,0.6310105957684115,0.11038317039521668
emotional,0.5705894549401764,0.1227765831553636
energetic,0.6268078602462549,0.09741923054838472
epic,0.7710202703259231,0.1802132607169599
fast,0.5535976205997393,0.013232508530338236
film,0.6357785815193675,0.09022356270496981
fun,0.6850067677014222,0.11366352561541115
funny,0.6447645454859233,0.017295493286662744
game,0.5467935136897002,0.00787650636298451
groovy,0.6623361558983878,0.03937108606396676
happy,0.6405024986534205,0.17011111474817148
heavy,0.8378478336026758,0.18808880371928846
holiday,0.41162349728848263,0.007369232717997576
hopeful,0.48342627013630735,0.009270686028611582
inspiring,0.5105410208273162,0.036889295068736214
love,0.4596336784569296,0.05363166739545326
meditative,0.6551217074007037,0.06816271356807939
melancholic,0.49075667376940746,0.031150745224235745
melodic,0.47776906447038564,0.09038357993415987
motivational,0.5663822556121992,0.02284918456417192
movie,0.5389713978654551,0.0321501919922532
nature,0.6328729338630329,0.04102215228132607
party,0.7517034247803478,0.05310721675331715
positive,0.5078793806848583,0.018220534527131703
powerful,0.5006827775731648,0.012765933993930629
relaxing,0.6547109644860729,0.11395978054807665
retro,0.45727329913554393,0.010609328440336033
romantic,0.436960562395333,0.025866331972570544
sad,0.5266478684497055,0.04594449159673504
sexy,0.6797674168192097,0.049516320840841295
slow,0.5999637639219515,0.020278784379823916
soft,0.5929249455634185,0.05403827955794535
soundscape,0.6105136602348498,0.015625289455915025
space,0.6838756062701306,0.04117218594010055
sport,0.6198473068963588,0.016344121925161346
summer,0.7530359696891629,0.05970781366930791
trailer,0.7236042899045303,0.05923552019584405
travel,0.5828643207882673,0.018111966413147433
upbeat,0.48244467839154487,0.03079636981044738
uplifting,0.5180219460795,0.0388997502488143
