tag,ROC-AUC,PR-AUC
guitar,0.9004274003106734,0.7716752742696295
classical,0.9240075605389257,0.6398881240080695
slow,0.808686522740709,0.3839164613235626
techno,0.9416366461821007,0.7269034761958304
strings,0.8631128907259106,0.4624285905985834
drums,0.8744117173668116,0.3977984534934139
electronic,0.8723257690566631,0.39213855009876214
rock,0.9713469722989622,0.8184399988234299
fast,0.8962498033663677,0.51494564478749
piano,0.897456956146674,0.48457379395764266
ambient,0.8852757824802088,0.30076646291285375
beat,0.9006468811089391,0.3951247176587676
violin,0.9639642164950105,0.6973228953607119
vocal,0.8544555873925501,0.18524716710319752
synth,0.846524552175295,0.22229952533489977
female,0.9686529376451857,0.41261427914161913
indian,0.9222248756218906,0.6454194010543262
opera,0.9906704225352112,0.6401302556921601
male,0.9145073003083997,0.3274115835326277
singing,0.8976153302851195,0.17022217612494328
vocals,0.8912494912494913,0.18510230019780635
no vocals,0.6134825574810284,0.08592583453500241
harpsichord,0.8970250464836487,0.18237177031265367
loud,0.9297904761904762,0.3765556050789718
quiet,0.8988435075391596,0.24218168395113934
flute,0.9106972651953956,0.31483738345933343
woman,0.9669548243167876,0.25422657781993113
male vocal,0.9292869697751884,0.3246111161994109
no vocal,0.6293723439032363,0.06173367956706745
pop,0.853713405238829,0.1311044547080483
soft,0.7953553042838758,0.13457226679212383
sitar,0.9513861363053463,0.7315353679426136
solo,0.8439622914224229,0.15749716019000143
man,0.9034608378870674,0.19484372390651228
classic,0.8978431372549021,0.14785090153344238
choir,0.958732782369146,0.7140009318556922
voice,0.8276619718309859,0.10359341890118594
new age,0.8164389291689905,0.05769267730295502
dance,0.95102739099409,0.39451291704066704
male voice,0.9140027372485764,0.17797000091579115
female vocal,0.9378796245168415,0.07805144618632318
beats,0.8711735330836454,0.11002473379984046
harp,0.9182992617830777,0.20174655332453723
cello,0.9937979131175468,0.8347324131692968
no voice,0.5428183645237908,0.025404827018644896
weird,0.7732101375512228,0.05766007746546522
country,0.9150448195106194,0.41558583973883156
metal,0.9714745801702322,0.43086506486572484
female voice,0.9372927031509121,0.1218333497574043
choral,0.9959751189169411,0.2692982456140351
