tag,ROC-AUC,PR-AUC
guitar,0.8935824107412762,0.7684336817045678
classical,0.926393974364454,0.6312854810282715
slow,0.8124350192648768,0.3794383570914159
techno,0.9426457381002835,0.7217249822034586
strings,0.8788865926117282,0.4594505897836472
drums,0.8610912602607436,0.38451595312859804
electronic,0.8621372853890715,0.34762929257623365
rock,0.9692403281031668,0.8168911556758042
fast,0.9000849457291173,0.5152089247212356
piano,0.8891790647932595,0.4579481549800214
ambient,0.868213291917427,0.2805629228321792
beat,0.894142527101475,0.4399997802946441
violin,0.9652135958097741,0.668553838848754
vocal,0.8543481375358165,0.20101724808694832
synth,0.8395828847396105,0.21494898825371542
female,0.9649074726594107,0.38913157975233875
indian,0.9011462686567164,0.514874845050166
opera,0.9878422535211268,0.5762313851728105
male,0.9188032729052156,0.30972775548881726
singing,0.9084513586855507,0.21982746463844746
vocals,0.8948717948717949,0.23003151077626202
no vocals,0.6697460074753654,0.08232232825277173
harpsichord,0.901550366400525,0.16007178696846155
loud,0.9152990476190476,0.361973761944338
quiet,0.9140263922872618,0.31529349983799904
flute,0.8923552557616639,0.3134704216873686
woman,0.9556783324037925,0.24297581976653349
male vocal,0.9347566896517817,0.35136967388645296
no vocal,0.6178118220452317,0.061450250995463265
pop,0.8565998972778635,0.1577676859533476
soft,0.815889869461298,0.10952663824215944
sitar,0.9323253048567233,0.6518354866645673
solo,0.8456806976408049,0.16531614794025393
man,0.911806252555667,0.23185083476420854
classic,0.9010784313725491,0.1746040359769759
choir,0.9634159779614325,0.6312932107825769
voice,0.8305464788732393,0.10085264448531396
new age,0.8045872838817624,0.04614648701483631
dance,0.9499204069310011,0.3841678685822335
male voice,0.9265953026859252,0.19468612669981802
female vocal,0.9126765007493886,0.12119278653211207
beats,0.8917478152309612,0.15502473766481056
harp,0.9127093980692789,0.1692908821949529
cello,0.9930969619534356,0.8227868234462881
no voice,0.6374729204186569,0.05697712678665524
weird,0.7526949077336674,0.07025105891339896
country,0.9138536703545183,0.5010202875402487
metal,0.9699374699374699,0.4199647599295273
female voice,0.929726368159204,0.09058137204075482
choral,0.9923161361141604,0.14155844155844155
