tag,ROC-AUC,PR-AUC
action,0.6914962272848582,0.05577020867953219
adventure,0.5826895535542151,0.054390992964094616
advertising,0.715564365280996,0.09456765620887964
background,0.5593335543766579,0.01021455706649348
ballad,0.7165718022399057,0.09523602147432679
calm,0.6940185963306569,0.05357843889020079
children,0.6237835889175111,0.046025661408807386
christmas,0.5870584908943277,0.027995163853625892
commercial,0.722668810289389,0.0634968501886052
cool,0.6431872111902086,0.015475302623432524
corporate,0.7435152468760927,0.15692486936741823
dark,0.7105482960985622,0.13783799924184514
deep,0.7762843732165529,0.24510671396304612
documentary,0.6549057825451862,0.057854119179118674
drama,0.7370719588122605,0.07297971804963749
dramatic,0.6579008992131885,0.016811770510981157
dream,0.6286025276652356,0.08151036014357953
emotional,0.6657364832725543,0.16830237120873237
energetic,0.7646820438756724,0.16556843384833578
epic,0.8809462230971346,0.35864399993204343
fast,0.8472640971316818,0.05334467262835864
film,0.728088549640905,0.15355314723902422
fun,0.75121485787827,0.10506325037367228
funny,0.6821680453766237,0.012026511220417448
game,0.5804269882659713,0.008619677182756903
groovy,0.7612443452035728,0.07395558492287319
happy,0.7185450206475551,0.22036689849350116
heavy,0.9567685343753266,0.24878175770404917
holiday,0.47254351700860864,0.009897814738300864
hopeful,0.6836313211777896,0.02125965492946972
inspiring,0.592697001059016,0.05747341325576324
love,0.5787906658958322,0.09998222208105625
meditative,0.7018872366304391,0.08553214484354787
melancholic,0.6145884437675281,0.04842781801888142
melodic,0.5749929572560837,0.12503866428027377
motivational,0.7540327341024953,0.08474393654793952
movie,0.6606678069457872,0.05124331105944444
nature,0.700944813816101,0.03454439929884953
party,0.8180825584671738,0.12547117376146832
positive,0.5848715890850722,0.026850640818516312
powerful,0.583743660934357,0.01580001110213176
relaxing,0.7211367682244669,0.1455054296815973
retro,0.5015855928301373,0.010991292895591576
romantic,0.6653324499898784,0.05748863398411622
sad,0.6567855048996343,0.07370945890045341
sexy,0.712838735149492,0.053254326881094
slow,0.6425310900516868,0.02104596860028333
soft,0.6668800183723462,0.053176451479771916
soundscape,0.6260326311441553,0.01936814428987605
space,0.6348202715278441,0.03835813494578543
sport,0.8538438950724313,0.04184803789157032
summer,0.8035629151231415,0.12986046035186138
trailer,0.8916746256148522,0.16586263482628893
travel,0.6044688059076548,0.01870177451266477
upbeat,0.54759619354306,0.03729829450674165
uplifting,0.6001439634533159,0.049603941596829355
